mul_id,name,variant,class_name,technology,role,tonnage,bf_size,bf_move,bf_tmm,bf_armor,bf_structure,bf_threshold,bf_damage_short,bf_damage_short_min,bf_damage_medium,bf_damage_medium_min,bf_damage_long,bf_damage_long_min,bf_damage_extreme,bf_overheat,bf_point_value,bf_abilities,date_introduced,era_id,rules_level,battle_value,ab_ecm,ab_aecm,ab_stl,ab_lrm,ab_srm,ab_if,ab_narc,ab_case,ab_c3i,ab_c3s,ab_c3m,ab_tag,ab_rcn,ab_prb
3092,Strider SR1-OR,SR1-OR,Strider,Mixed,Striker,40.0,2,12in,0,4,3,0,3,False,3,False,0,False,0,1,29,"CASE,OMNI",3059,13,Experimental,1339,0,0,0,0,0,0,0,1,0,0,0,0,0,0
919,Dragonfly (Viper) C,C,Dragonfly (Viper),Clan,Striker,40.0,2,16inj,0,4,2,0,3,False,2,False,0,False,0,0,36,"CASE,HT1/-/-,OMNI,PRB,RCN",2940,255,Standard,1344,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1314,Griffin IIC 5,5,Griffin IIC,Clan,Striker,40.0,2,12in/14inj,0,4,3,0,3,False,3,False,1,False,0,0,36,"CASE,JMPS1",3071,14,Standard,1344,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9351,Phantom R,R,Phantom,Mixed,Striker,40.0,2,18in,0,4,2,0,4,False,4,False,0,False,0,0,41,"CASE,OMNI",3145,16,Standard,1365,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4818,Phantom F,F,Phantom,Clan,Striker,40.0,2,18in,0,4,2,0,3,False,3,False,0,False,0,0,38,"CASE,ECM,OMNI",3068,14,Standard,1375,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2173,Mercury II MCY-100,MCY-100,Mercury II,Inner Sphere,Striker,40.0,2,14inj,0,4,2,0,3,False,2,False,1,False,0,0,38,"ECM,ENE,PRB,RCN",2823,11,Standard,1376,1,0,0,0,0,0,0,0,0,0,0,0,1,1
5026,Sha Yu SYU-2B,SYU-2B,Sha Yu,Inner Sphere,Sniper,40.0,2,14in,0,3,2,0,2,False,2,False,2,False,0,1,34,"ECM,ENE,STL,TAG",3063,247,Standard,1379,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6980,Sha Yu (Bulldog),(Bulldog),Sha Yu,Inner Sphere,Striker,40.0,2,14in,0,5,2,0,3,False,3,False,0,False,0,0,44,"ECM,ENE,STL",3068,14,Standard,1379,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8391,Battle Cobra I,I,Battle Cobra,Clan,Missile Boat,40.0,2,12in,0,4,3,0,3,False,3,False,3,False,0,0,33,"CASE,IF2,OMNI",3147,16,Standard,1385,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9349,Phantom K,K,Phantom,Clan,Sniper,40.0,2,18in,0,4,2,0,2,False,2,False,2,False,0,0,38,"ECM,ENE,LPRB,OMNI,RCN,WAT",3141,16,Standard,1387,1,0,0,0,0,0,0,0,0,0,0,0,1,1
652,Clint IIC,,Clint IIC,Clan,Striker,40.0,2,12inj,0,4,2,0,2,False,2,False,1,False,0,1,25,"CASE,FLK1/1/1",2842,11,Standard,1395,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2481,Phantom A,A,Phantom,Clan,Striker,40.0,2,18in,0,4,2,0,4,False,4,False,1,False,0,0,43,"CASE,IF1,OMNI,REAR1/1/-",3052,13,Standard,1410,0,0,0,0,0,1,0,1,0,0,0,0,0,0
927,Dragonfly (Viper) U,U,Dragonfly (Viper),Clan,Striker,40.0,2,16inj,0,4,2,0,2,False,2,False,0,False,0,0,35,"AMS,CASE,ECM,MEL,OMNI",3077,14,Experimental,1417,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7586,Dragonfly (Viper) L,L,Dragonfly (Viper),Clan,Sniper,40.0,2,16inj,0,4,2,0,2,False,2,False,2,False,0,0,33,"CASE,OMNI",3147,16,Standard,1417,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5670,Sha Yu SYU-6B,SYU-6B,Sha Yu,Inner Sphere,Striker,40.0,2,14in,0,4,2,0,2,False,2,False,0,False,0,1,36,"ECM,ENE,STL",3070,14,Standard,1422,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7606,Coyotl B,B,Coyotl,Clan,Striker,40.0,2,14in,0,5,2,0,3,False,3,False,2,False,0,0,41,"CASE,OMNI",2854,11,Standard,1447,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7882,Tolva,,Tolva,Clan,Skirmisher,40.0,2,10inj,0,5,3,0,3,False,3,False,0,False,0,0,30,"ENE,TUR(3/3/-)",3101,254,Advanced,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,Dragonfly (Viper) Prime,Prime,Dragonfly (Viper),Clan,Scout,40.0,2,16inj,0,4,2,0,3,False,3,False,0,False,0,0,37,"AMS,CASE,OMNI",2940,255,Standard,1450,0,0,0,0,0,0,0,1,0,0,0,0,0,0
701,Corvis 2,2,Corvis,Clan,Brawler,40.0,2,8inj,0,4,3,0,4,False,4,False,2,False,0,0,29,"CASE,FLK2/1/1",3075,14,Standard,1455,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9265,Pouncer X,X,Pouncer,Mixed,Striker,40.0,2,16in/10inj,0,4,2,0,4,False,0,False,0,False,0,1,33,"AMS,CASE,HT1/1/1,JMPW1,MEL,OMNI",3147,16,Advanced,1455,0,0,0,0,0,0,0,1,0,0,0,0,0,0
261,Battle Cobra A,A,Battle Cobra,Clan,Striker,40.0,2,12in,0,4,3,0,4,False,4,False,0,False,0,2,33,"ENE,OMNI",2873,11,Standard,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,Griffin IIC 6,6,Griffin IIC,Clan,Striker,40.0,2,10in/16inj,0,4,3,0,3,False,3,False,0,True,0,0,36,"CASE,JMPS1",3073,14,Standard,1468,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6337,Scarecrow UCU-F4r,UCU-F4r,Scarecrow,Mixed,Brawler,40.0,2,10in/6inj,0,4,2,0,3,False,3,False,0,False,0,3,33,"BH,CASEII,RCN,JMPW1",3122,254,Standard,1472,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6336,Scarecrow UCU-F4,UCU-F4,Scarecrow,Mixed,Brawler,40.0,2,10in/6inj,0,4,2,0,3,False,3,False,0,False,0,2,40,"BH,CASEII,ECM,RCN,STL,JMPW1",3099,15,Experimental,1475,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1313,Griffin IIC 4,4,Griffin IIC,Clan,Striker,40.0,2,12inj,0,4,3,0,3,False,3,False,2,False,0,0,30,CASE,3060,13,Standard,1475,0,0,0,0,0,0,0,1,0,0,0,0,0,0
270,Battle Cobra C,C,Battle Cobra,Clan,Striker,40.0,2,12in,0,4,3,0,5,False,5,False,1,False,0,0,37,"CASE,OMNI",3062,247,Standard,1484,0,0,0,0,0,0,0,1,0,0,0,0,0,0
273,Battle Cobra Prime,Prime,Battle Cobra,Clan,Sniper,40.0,2,12in,0,4,3,0,3,False,3,False,3,False,0,0,31,"ENE,OMNI",2873,11,Standard,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,Battle Cobra X,X,Battle Cobra,Clan,Striker,40.0,2,12in,0,4,3,0,6,False,6,False,0,False,0,0,40,"CASE,OMNI",3073,14,Experimental,1492,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6920,Dasher II 3,3,Dasher II,Mixed,Striker,40.0,2,16in,0,5,2,0,2,False,2,False,2,False,0,0,37,"ENE,MEL",3136,16,Standard,1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8369,"Clint IIC 2L ""Leia""","2L ""Leia""",Clint IIC,Mixed,Striker,40.0,2,12in,0,4,2,0,4,False,3,False,0,False,0,1,29,"BRA,ENE",3141,16,Advanced,1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9427,Vulcan VT-7T,VT-7T,Vulcan,Inner Sphere,Scout,40.0,2,16in/12inj,0,3,2,0,3,False,2,False,0,False,0,1,31,"CASEII,HT1/-/-,JMPW1",3091,15,Standard,1499,0,0,0,0,0,0,0,1,0,0,0,0,0,0
598,Cicada CDA-3P,CDA-3P,Cicada,Inner Sphere,Striker,40.0,2,14in,0,4,2,0,2,False,3,False,2,False,0,1,37,ENE,3070,14,Standard,1502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,Battle Cobra F,F,Battle Cobra,Clan,Striker,40.0,2,12inj,0,4,3,0,3,False,3,False,1,False,0,0,29,"CASE,OMNI",3057,13,Standard,1507,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3738,Assassin ASN-30 (Alice),ASN-30 (Alice),Assassin,Inner Sphere,Striker,40.0,2,14inj,0,4,2,0,2,False,2,False,0,False,0,1,39,"C3S,ECM,ENE,MHQ1,PRB,RCN",3066,247,Standard,1507,1,0,0,0,0,0,0,0,0,1,0,0,1,1
100,Arctic Wolf 2,2,Arctic Wolf,Clan,Striker,40.0,2,14in,0,3,2,0,4,False,4,False,2,False,0,1,41,"CASE,SNARC,SRM3/3",3060,13,Standard,1511,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1311,Griffin IIC 2,2,Griffin IIC,Clan,Striker,40.0,2,12inj,0,4,3,0,3,False,3,False,1,False,0,1,30,CASE,2973,255,Standard,1516,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1505,Hermes II HER-7S,HER-7S,Hermes II,Mixed,Sniper,40.0,2,16inj,0,4,1,0,2,False,2,False,2,False,0,0,32,ENE,3077,14,Experimental,1525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5667,Chimera CMA-2K,CMA-2K,Chimera,Inner Sphere,Striker,40.0,2,14inj,0,4,2,0,3,False,2,False,0,False,0,1,37,"C3S,ENE,MEL,MHQ1,TSM",3069,14,Standard,1528,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1312,Griffin IIC 3,3,Griffin IIC,Clan,Striker,40.0,2,12inj,0,4,3,0,3,False,3,False,1,False,0,1,30,CASE,3060,13,Standard,1532,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7585,Dragonfly (Viper) K,K,Dragonfly (Viper),Clan,Scout,40.0,2,16inj,0,4,2,0,3,False,3,False,0,False,0,0,43,"AECM,CASE,OMNI,PRB,RCN,TAG",3147,16,Standard,1545,1,1,0,0,0,0,0,1,0,0,0,1,1,1
921,Dragonfly (Viper) E,E,Dragonfly (Viper),Clan,Striker,40.0,2,16inj,0,4,2,0,4,False,3,False,1,False,0,0,38,"CASE,OMNI",3060,13,Standard,1561,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9262,Pouncer T,T,Pouncer,Mixed,Scout,40.0,2,12in/10inj,0,4,2,0,3,False,3,False,0,False,0,0,29,"ENE,HT1/1/-,OMNI",3142,16,Standard,1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,Dragonfly (Viper) G,G,Dragonfly (Viper),Clan,Striker,40.0,2,16inj,0,4,2,0,2,False,2,False,0,False,0,1,37,"CASE,HT1/1/1,LPRB,OMNI,RCN",3071,14,Standard,1574,0,0,0,0,0,0,0,1,0,0,0,0,1,1
925,Dragonfly (Viper) I,I,Dragonfly (Viper),Clan,Striker,40.0,2,16inj,0,4,2,0,3,False,3,False,0,True,0,1,42,"AMS,CASE,LPRB,OMNI,RCN",3068,14,Standard,1580,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2484,Phantom D,D,Phantom,Clan,Striker,40.0,2,18in,0,4,2,0,4,False,4,False,0,False,0,0,41,"CASE,OMNI",3052,13,Standard,1581,0,0,0,0,0,0,0,1,0,0,0,0,0,0
101,Arctic Wolf A,A,Arctic Wolf,Clan,Missile Boat,40.0,2,12in,0,4,2,0,5,False,5,False,2,False,0,0,41,"CASE,ECM,IF2,LRM2/2/2,OMNI,SRM2/2",3067,247,Standard,1587,1,0,0,1,1,1,0,1,0,0,0,0,0,0
2483,Phantom C,C,Phantom,Clan,Striker,40.0,2,18in,0,4,2,0,6,False,6,False,0,False,0,0,51,"ENE,OMNI,REAR0*/-/-",3052,13,Standard,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,Battle Cobra H,H,Battle Cobra,Clan,Striker,40.0,2,12in,0,4,3,0,4,False,4,False,2,False,0,0,34,"ENE,OMNI",3061,13,Standard,1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8390,Battle Cobra G,G,Battle Cobra,Clan,Striker,40.0,2,12in,0,4,3,0,2,False,2,False,0,False,0,0,26,"ENE,HT2/2/2,OMNI",3140,16,Standard,1593,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,Griffin IIC,,Griffin IIC,Clan,Missile Boat,40.0,2,12inj,0,4,3,0,3,False,3,False,2,False,0,0,31,"CASE,IF1,LRM1/1/1",2852,11,Standard,1608,0,0,0,1,0,1,0,1,0,0,0,0,0,0
7776,Carrion Crow A,A,Carrion Crow,Clan,Striker,40.0,2,14in,0,5,2,0,3,False,3,False,2,False,0,0,41,"CASE,CR,FLK1/1/1,OMNI",3145,16,Advanced,1622,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2561,Pouncer E,E,Pouncer,Clan,Striker,40.0,2,12in/10inj,0,4,2,0,6,False,4,False,2,False,0,0,35,"CASE,OMNI",3061,13,Standard,1632,0,0,0,0,0,0,0,1,0,0,0,0,0,0
103,Arctic Wolf Prime,Prime,Arctic Wolf,Clan,Striker,40.0,2,12inj,0,4,2,0,5,False,5,False,0,False,0,0,35,"CASE,OMNI",3067,247,Standard,1641,0,0,0,0,0,0,0,1,0,0,0,0,0,0
104,Arctic Wolf II A,A,Arctic Wolf II,Clan,Scout,40.0,2,14inj,0,4,2,0,4,False,4,False,0,False,0,0,46,"CASE,ECM,OMNI,PRB,RCN",3085,15,Standard,1645,1,0,0,0,0,0,0,1,0,0,0,0,1,1
2559,Pouncer C,C,Pouncer,Clan,Striker,40.0,2,12in/10inj,0,4,2,0,5,False,5,False,2,False,0,0,37,"CASE,OMNI",3050,13,Standard,1653,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8389,Battle Cobra T,T,Battle Cobra,Clan,Sniper,40.0,2,12in,0,4,3,0,4,False,4,False,3,False,0,0,35,"ENE,OMNI",3142,16,Standard,1666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8368,"Calliope CAL-1MAFW ""Snow White""","CAL-1MAFW ""Snow White""",Calliope,Mixed,Brawler,40.0,2,10in,0,5,3,0,3,False,3,False,1,False,0,1,32,"CASE,CR",3141,16,Advanced,1668,0,0,0,0,0,0,0,1,0,0,0,0,0,0
105,Arctic Wolf II B,B,Arctic Wolf II,Clan,Striker,40.0,2,14inj,0,4,2,0,4,False,4,False,2,False,0,0,43,"CASE,OMNI,SRM2/2",3085,15,Standard,1678,0,0,0,0,1,0,0,1,0,0,0,0,0,0
922,Dragonfly (Viper) F,F,Dragonfly (Viper),Clan,Striker,40.0,2,16inj,0,4,2,0,5,False,3,False,0,False,0,0,38,"CASE,OMNI",3070,14,Standard,1689,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5644,Dragonfly (Viper) Z,Z,Dragonfly (Viper),Clan,Striker,40.0,2,16inj,0,4,2,0,3,False,3,False,0,True,0,1,46,"AMS,CASE,ECM,LTAG,MHQ1,NOVA,OMNI,PRB,RCN",3072,14,Experimental,1692,1,0,0,0,0,0,0,1,0,0,0,1,1,1
7583,Dragonfly (Viper) T,T,Dragonfly (Viper),Clan,Scout,40.0,2,16inj,0,4,2,0,3,False,3,False,0,False,0,0,40,"AMS,CASE,LPRB,OMNI,RCN",3142,16,Standard,1704,0,0,0,0,0,0,0,1,0,0,0,0,1,1
9347,Phantom I,I,Phantom,Clan,Scout,40.0,2,18in,0,4,2,0,3,False,3,False,0,False,0,0,36,"CASE,LTAG,OMNI",3141,16,Standard,1713,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4528,Lobo,,Lobo,Clan,Striker,40.0,2,12in,0,4,2,0,4,False,3,False,2,False,0,2,32,"AMS,CASE",3060,13,Standard,1715,0,0,0,0,0,0,0,1,0,0,0,0,0,0
924,Dragonfly (Viper) H,H,Dragonfly (Viper),Clan,Striker,40.0,2,16inj,0,4,2,0,3,False,3,False,0,False,0,1,38,"AMS,CASE,OMNI",3062,247,Standard,1732,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1317,Griffin IIC 8,8,Griffin IIC,Clan,Striker,40.0,2,12in/18inj,0,4,2,0,3,False,3,False,1,False,0,1,38,"CASE,ECM,JMPS1",3078,14,Standard,1736,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6919,Dasher II 4,4,Dasher II,Mixed,Striker,40.0,2,12in/16inj,0,4,2,0,3,False,2,False,2,False,0,1,36,"CASE,CR,IF1,JMPS1,MEL,TSM",3136,16,Advanced,1749,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9264,Pouncer W,W,Pouncer,Clan,Sniper,40.0,2,12in/10inj,0,4,2,0,4,False,4,False,3,False,0,0,34,"CASEII,OMNI",3089,15,Standard,1751,0,0,0,0,0,0,0,1,0,0,0,0,0,0
713,Coyotl A,A,Coyotl,Clan,Striker,40.0,2,14inj,0,5,2,0,3,False,3,False,2,False,0,1,42,"CASE,OMNI",2854,11,Standard,1753,0,0,0,0,0,0,0,1,0,0,0,0,0,0
920,Dragonfly (Viper) D,D,Dragonfly (Viper),Clan,Striker,40.0,2,16inj,0,4,2,0,4,False,4,False,0,True,0,0,42,"CASE,IF0*,OMNI",2940,255,Standard,1779,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9263,Pouncer I,I,Pouncer,Clan,Missile Boat,40.0,2,12in/10inj,0,4,2,0,3,False,3,False,3,False,0,0,31,"CASEII,IF1,OMNI",3142,16,Standard,1781,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2562,Pouncer H,H,Pouncer,Clan,Striker,40.0,2,12in/10inj,0,4,2,0,5,False,5,False,0,False,0,1,36,"CASE,OMNI",3062,247,Standard,1784,0,0,0,0,0,0,0,1,0,0,0,0,0,0
102,Arctic Wolf J,J,Arctic Wolf,Clan,Striker,40.0,2,12in/8inj,0,4,2,0,4,False,4,False,0,False,0,1,39,"CASE,ECM,HT1/1/1,JMPW1,OMNI,PRB,RCN",3070,14,Standard,1786,1,0,0,0,0,0,0,1,0,0,0,0,1,1
9261,Pouncer G,G,Pouncer,Clan,Striker,40.0,2,12in/10inj,0,4,2,0,5,False,5,False,0,False,0,3,37,"CASEII,OMNI,SRM1/1",3142,16,Standard,1808,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5669,Lobo 3,3,Lobo,Clan,Striker,40.0,2,12in,0,4,2,0,6,False,4,False,2,False,0,1,36,CASE,3077,14,Standard,1824,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7778,Carrion Crow C,C,Carrion Crow,Clan,Striker,40.0,2,14in/12inj,0,5,2,0,3,False,3,False,0,False,0,1,40,"CASEII,CR,JMPW1,OMNI",3145,16,Advanced,1826,0,0,0,0,0,0,0,1,0,0,0,0,0,0
918,Dragonfly (Viper) B,B,Dragonfly (Viper),Clan,Striker,40.0,2,16inj,0,4,2,0,2,False,2,False,2,False,0,1,34,"ENE,OMNI",2940,255,Standard,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,Pouncer B,B,Pouncer,Clan,Sniper,40.0,2,12in/10inj,0,4,2,0,3,False,3,False,3,False,0,1,32,"CASE,IF1,OMNI",3050,13,Standard,1836,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7607,Coyotl C,C,Coyotl,Clan,Sniper,40.0,2,14in,0,5,2,0,3,False,2,False,2,False,0,0,40,"CASE,ECM,HT1/1/1,OMNI",3145,16,Standard,1851,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6458,Raven II RVN-5X,RVN-5X,Raven II,Inner Sphere,Scout,40.0,2,14in,0,4,2,0,2,False,1,False,0,True,0,1,43,"AECM,BH,IF0*,RCN,STL,TSEMP1",3123,254,Advanced,1858,1,1,1,0,0,1,0,0,0,0,0,0,1,0
6918,Raptor II RPT-2X2,RPT-2X2,Raptor II,Inner Sphere,Striker,40.0,2,18in,0,4,2,0,2,False,1,False,0,False,0,1,36,"AECM,MAS,TSEMP1",3109,254,Experimental,1868,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5668,Lobo 2,2,Lobo,Clan,Striker,40.0,2,12in,0,4,2,0,3,False,3,False,2,False,0,1,32,"CASE,HT2/2/2",3072,14,Standard,1869,0,0,0,0,0,0,0,1,0,0,0,0,0,0
653,Clint IIC 2,2,Clint IIC,Clan,Striker,40.0,2,12in/16inj,0,4,2,0,4,False,4,False,0,False,0,0,40,"ECM,ENE,JMPS1",3073,14,Standard,1890,1,0,0,0,0,0,0,0,0,0,0,0,0,0
262,Battle Cobra B,B,Battle Cobra,Clan,Sniper,40.0,2,12in,0,4,3,0,3,False,3,False,3,False,0,1,32,"ENE,OMNI",2873,11,Standard,1892,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9348,Phantom J,J,Phantom,Clan,Striker,40.0,2,22in,0,4,2,0,4,False,4,False,0,False,0,0,48,"CASE,OMNI",3141,16,Standard,1902,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8352,Kontio,,Kontio,Clan,Striker,40.0,2,18in,0,5,2,0,4,False,4,False,0,False,0,1,52,"ECM,ENE,MEL,STL,TSM",3145,16,Standard,1912,1,0,1,0,0,0,0,0,0,0,0,0,0,0
106,Arctic Wolf II C,C,Arctic Wolf II,Clan,Striker,40.0,2,14inj,0,4,2,0,3,False,3,False,2,False,0,1,39,"CASE,OMNI",3085,15,Standard,1913,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7779,Carrion Crow D,D,Carrion Crow,Clan,Striker,40.0,2,14inj,0,5,2,0,3,False,3,False,1,False,0,1,41,"CASE,CR,OMNI",3145,16,Advanced,1930,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1316,Griffin IIC 7,7,Griffin IIC,Clan,Striker,40.0,2,14inj,0,4,2,0,4,False,4,False,1,False,0,0,42,CASE,3083,15,Experimental,1952,0,0,0,0,0,0,0,1,0,0,0,0,0,0
714,Coyotl Prime,Prime,Coyotl,Clan,Striker,40.0,2,14in,0,5,2,0,4,False,4,False,3,False,0,0,48,"CASE,IF1,OMNI",2854,11,Standard,1974,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7608,Coyotl D,D,Coyotl,Clan,Striker,40.0,2,18in,0,5,2,0,4,False,4,False,1,False,0,0,46,"CASE,OMNI,TAG",3149,16,Standard,1980,0,0,0,0,0,0,0,1,0,0,0,1,0,0
917,Dragonfly (Viper) A,A,Dragonfly (Viper),Clan,Striker,40.0,2,16inj,0,4,2,0,3,False,3,False,0,False,0,2,38,"CASE,OMNI",2940,255,Standard,1989,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7587,Dragonfly (Viper) M,M,Dragonfly (Viper),Clan,Striker,40.0,2,16inj,0,4,2,0,4,False,3,False,0,False,0,1,38,"ENE,OMNI",3149,16,Standard,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,Pouncer A,A,Pouncer,Clan,Missile Boat,40.0,2,12in/10inj,0,4,2,0,4,False,4,False,2,False,0,1,36,"CASE,IF2,LRM1/1/2,OMNI,REAR1/1/-",3050,13,Standard,2081,0,0,0,1,0,1,0,1,0,0,0,0,0,0
7777,Carrion Crow B,B,Carrion Crow,Clan,Sniper,40.0,2,18in,0,5,2,0,4,False,3,False,2,False,0,1,48,"CASE,CR,ECM,LPRB,OMNI,RCN,WAT",3145,16,Advanced,2083,1,0,0,0,0,0,0,1,0,0,0,0,1,1
5431,Yurei S-YR-1LAM,S-YR-1LAM,Yurei,Mixed,Skirmisher,40.0,2,10inj,0,4,3,0,3,False,3,False,1,False,0,0,34,"BOMB1,CASEII,FUEL4,LAM(30""g/5a)",3077,14,Experimental,2106,0,0,0,0,0,0,0,1,0,0,0,0,0,0
107,Arctic Wolf II Prime,Prime,Arctic Wolf II,Clan,Striker,40.0,2,14inj,0,4,2,0,4,False,4,False,2,False,0,0,45,"CASE,IF2,LRM2/2/2,OMNI",3085,15,Standard,2111,0,0,0,1,0,1,0,1,0,0,0,0,0,0
847,Dasher II 2,2,Dasher II,Clan,Striker,40.0,2,26in,0,4,2,0,3,False,3,False,0,False,0,2,44,ENE,3084,15,Experimental,2239,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,Pouncer D,D,Pouncer,Clan,Striker,40.0,2,12in/10inj,0,4,2,0,4,False,4,False,0,False,0,3,33,"CASE,OMNI,REAR1/1/-",3050,13,Standard,2246,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7775,Carrion Crow Prime,Prime,Carrion Crow,Clan,Striker,40.0,2,18in,0,5,2,0,4,False,4,False,1,False,0,0,45,"CASE,CR,OMNI",3145,16,Advanced,2397,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2563,Pouncer Prime,Prime,Pouncer,Clan,Sniper,40.0,2,12in/10inj,0,4,2,0,3,False,3,False,3,False,0,1,31,"ENE,OMNI,OVL",3050,13,Standard,2557,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7995,Icarus II ICR-2R,ICR-2R,Icarus II,Inner Sphere,Striker,40.0,2,10inj,0,4,2,0,0,True,0,True,0,False,0,0,27,"TAG,TSEMP2",3124,254,Advanced,2775,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5872,Phoenix Hawk PXH-1Kk,PXH-1Kk,Phoenix Hawk,Inner Sphere,Skirmisher,45.0,2,12in,0,5,4,0,3,False,3,False,1,False,0,0,33,ENE,Unknown,10,Standard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5875,Wyvern WVE-5Nsl,WVE-5Nsl,Wyvern,Inner Sphere,Missile Boat,45.0,2,8inj,0,5,4,0,3,False,3,False,2,False,0,0,30,"CASE,IF1",Unknown,10,Standard,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3831,Blackjack BJ-3X,BJ-3X,Blackjack,Inner Sphere,Sniper,45.0,2,8inj,0,5,4,0,2,False,2,False,2,False,0,2,28,ENE,3029,256,Experimental,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5618,Eisenfaust EFT-2,EFT-2,Eisenfaust,Primitive,Juggernaut,45.0,2,4in,0,4,4,0,2,False,2,False,0,False,0,1,16,,2471,9,Advanced,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,Kyudo KY2-D-01,KY2-D-01,Kyudo,Primitive,Missile Boat,45.0,2,8in,0,3,4,0,2,False,2,False,1,False,0,0,21,IF1,2443,9,Advanced,748,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1410,Hatchetman HCT-3F,HCT-3F,Hatchetman,Inner Sphere,Brawler,45.0,2,8inj,0,3,4,0,2,False,2,False,0,False,0,0,20,"AC1/1/-,MEL",3023,256,Introductory,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6338,Antlion LK-3D,LK-3D,Antlion,Mixed,Missile Boat,45.0,2,10in,0,5,4,0,1,False,2,False,2,False,0,0,33,"BH,CASEII,IF1,RCN,RSD1",3117,254,Advanced,859,0,0,0,0,0,1,0,1,0,0,0,0,1,0
375,Blackjack BJ-1DC,BJ-1DC,Blackjack,Inner Sphere,Brawler,45.0,2,8in,0,5,4,0,3,False,3,False,0,True,0,0,27,,3024,256,Introductory,917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6503,Violator VT-U1,VT-U1,Violator,Inner Sphere,Skirmisher,45.0,2,10in,0,5,4,0,2,False,2,False,0,False,0,0,28,"ARM,CASE,ENG,MEL",3097,15,Standard,928,0,0,0,0,0,0,0,1,0,0,0,0,0,0
